CÓDIGO SIGEP,NOMBRE DE LA ENTIDAD,NIT,ORDEN,SUBORDEN,CLASIFICACIÓN ORGÁNICA,SECTOR,NIVEL,TIPO DE VINCULACIÓN,NATURALEZA JURÍDICA,LONGITUD,LATITUD,AÑO,FUENTE,CANTIDAD DE HOMBRES EN CARGOS DE MÁXIMO NIVEL DECISORIO,CANTIDAD DE MUJERES EN CARGOS DE MÁXIMO NIVEL DECISORIO,CANTIDAD DE HOMBRES EN CARGOS EN CARGOS DE OTROS NIVELES DECISORIOS,CANTIDAD DE MUJERES EN CARGOS EN CARGOS DE OTROS NIVELES DECISORIOS,CANTIDAD DE CARGOS PROVISTOS MÁXIMO NIVEL DECISORIO,CANTIDAD DE CARGOS PROVISTOS OTRO NIVEL DECISORIO,CODIGO DEPARTAMENTO,DEPARTAMENTO,CÓDIGO MUNICIPIO,MUNICIPIO
774,ALCALDIA DE MOLAGAVITA,890205326,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.819162739,6.643290559,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",2,3,0,0,5,0,68,SANTANDER,68468,MOLAGAVITA
713,ALCALDIA DE LA VEGA - CUNDINAMARCA,800073475,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.339360611,4.978619842,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",6,3,0,0,9,0,25,CUNDINAMARCA,25402,LA VEGA
652,ALCALDIA DE HISPANIA,890984986,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.906692028,5.797039002,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",2,3,0,1,5,1,05,ANTIOQUIA,05353,HISPANIA
4011,EMPRESA DE SERVICIOS PUBLICOS DE LA CRUZ NARIÑO EMPOCRUZ,814005646,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-76.923352621,1.584175998,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,0,0,1,0,52,NARIÑO,52378,LA CRUZ
1200,ALCALDIA DE TOLUVIEJO,800100751,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.444511154,9.490297716,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",3,4,2,3,7,5,70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO
4951,"PERSONERIA DE ARMENIA -- ARMENIA, QUINDIO",800252796,TERRITORIAL,MUNICIPAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,PERSONERÍA MUNICIPAL,-75.724899852,4.499501128,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,1,1,1,2,63,QUINDÍO,63001,ARMENIA
2913,CENTRO DE SALUD  SAN JOSE   - SAN MARCOS,823001035,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.172499549,8.589220102,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,1,1,1,1,2,70,SUCRE,70708,SAN MARCOS
1438,CENTRO DE HABILITACION DEL NIÑO -CEHANI-,891200638,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-77.206100743,1.083605497,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,2,2,0,3,2,52,NARIÑO,52001,PASTO
3261,HOSPITAL  SAN RAFAEL  -ITAGUI,890980066,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.614203699,6.179279438,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,0,2,1,1,3,05,ANTIOQUIA,05360,ITAGÜÍ
946,ALCALDIA DE QUEBRADANEGRA,899999432,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.494510697,5.09998103,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,3,0,0,4,0,25,CUNDINAMARCA,25592,QUEBRADANEGRA
855,ALCALDIA DE PASCA,890680154,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.27396924,4.293733611,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",4,4,0,0,8,0,25,CUNDINAMARCA,25535,PASCA
3230,HOSPITAL  SAN JUAN DE DIOS  -VALDIVIA,891982129,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.400945015,7.265404213,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,1,0,0,2,0,05,ANTIOQUIA,05854,VALDIVIA
457,ALCALDIA DE PUERTO SANTANDER,800250853,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.411190655,8.329138642,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,3,0,1,3,1,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER
3950,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO Y ASEO DE MADRID  EAAM,832001512,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-74.289630496,4.75156751,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",2,2,4,4,4,8,25,CUNDINAMARCA,25430,MADRID
3684,RED DE SALUD DEL ORIENTE,805027337,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.576492589,3.399043723,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,2,1,1,3,76,VALLE DEL CAUCA,76001,CALI
3204,HOSPITAL  SAN JOSE -BELALCAZAR,800194627,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.812259892,4.99467728,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,1,0,0,2,0,17,CALDAS,17088,BELALCÁZAR
462,ALCALDIA DE RIO QUITO,818000899,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.811570844,5.567533337,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,2,8,8,5,16,27,CHOCÓ,27600,RÍO QUITO
377,ALCALDIA DE CONCEPCION SANTANDER,800104060,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.618157347,6.76062337,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,1,1,1,2,68,SANTANDER,68207,CONCEPCIÓN
2853,HOSPITAL SAN JOSE DE GUACHETA,800204497,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.693282341,5.387291542,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,1,0,1,1,25,CUNDINAMARCA,25317,GUACHETÁ
1256,ALCALDIA DE VILLAGARZON,800054249,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.744954473,.911149515,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",4,3,0,0,7,0,86,PUTUMAYO,86885,VILLAGARZÓN
1161,ALCALDIA DE SUTATENZA,800028576,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.412244005,5.030711335,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",3,4,0,0,7,0,15,BOYACÁ,15778,SUTATENZA
993,ALCALDIA DE SALENTO,890001127,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.530921122,4.611314654,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",4,5,0,1,9,1,63,QUINDÍO,63690,SALENTO
640,ALCALDIA DE GUAYABETAL,800094701,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.835439807,4.231875945,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,3,4,1,7,25,CUNDINAMARCA,25335,GUAYABETAL
805,ALCALDIA DE NEMOCON,899999366,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.883802375,5.093705358,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",3,3,0,0,6,0,25,CUNDINAMARCA,25486,NEMOCÓN
551,ALCALDIA DE EL PEÑOL - NARIÑO,814002243,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-77.430509342,1.512283967,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",3,2,0,0,5,0,52,NARIÑO,52254,EL PEÑOL
4562,INSTITUTO DE FOMENTO Y DESARROLLO ECONOMICO DEL GUAVIARE - IFEG,822006521,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-71.919169926,2.484286091,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,0,0,1,0,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE
1228,ALCALDIA DE URIBIA,892115155,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-71.748826616,11.999719855,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",7,5,3,6,12,9,44,LA GUAJIRA,44847,URIBIA
3401,HOSPITAL GERIATRICO ANCIANATO SAN MIGUEL DE CALI,890303448,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.576492589,3.399043723,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,1,1,1,2,76,VALLE DEL CAUCA,76001,CALI
3822,EMPRESAS PUBLICAS DE JARDIN S.A.,900045268,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-75.818425748,5.574444339,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",0,1,0,,1,,05,ANTIOQUIA,05364,JARDÍN
4197,EMPRESA DE SERVICIOS MUNICIPALES Y REGIONALES S.E.R. CUNDINAMARCA,900004606,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS,-74.811439221,4.338154518,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,1,0,0,2,0,25,CUNDINAMARCA,25307,GIRARDOT
1220,ALCALDIA DE UBAQUE,800095568,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.975645447,4.500754182,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",3,3,0,0,6,0,25,CUNDINAMARCA,25841,UBAQUE
3331,HOSPITAL 7 DE AGOSTO DE PLATO - MAGDALENA,819002363,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.601815758,9.76945611,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,1,0,1,1,1,47,MAGDALENA,47555,PLATO
606,ALCALDIA DE GARAGOA,800025608,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.314302722,5.089466651,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",3,3,0,,6,,15,BOYACÁ,15299,GARAGOA
420,ALCALDIA DE LERIDA,890702034,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.923371784,4.866034592,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",4,2,0,0,6,0,73,TOLIMA,73408,LÉRIDA
1023,ALCALDIA DE SAN FERNANDO,800037166,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.371866466,9.081483143,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",4,3,1,0,7,1,13,BOLÍVAR,13650,SAN FERNANDO
1462,CENTRO TECNOLOGICO DE CUCUTA,7807009100,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-72.488626408,8.112041811,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,2,0,0,3,0,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA
3254,HOSPITAL  SAN RAFAEL   - PACHO,800099860,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.163365443,5.168367634,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,2,0,0,4,0,25,CUNDINAMARCA,25513,PACHO
1380,C.P.G.A. DE LA PROVINCIA DE GARCIA ROVIRA - CEPROGAR,900027744,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-72.680279389,6.65824115,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,0,0,1,0,68,SANTANDER,68266,ENCISO
3827,EMPRESAS PUBLICAS DE PALERMO,813002609,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-75.440661177,2.914491967,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,2,1,0,5,1,41,HUILA,41524,PALERMO
528,ALCALDIA DE EL CALVARIO,892099001,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.714416844,4.353769888,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,2,0,0,2,0,50,META,50245,EL CALVARIO
78,ALCALDIA DE AMALFI,890981518,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.981239298,6.977788843,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,7,1,2,10,3,05,ANTIOQUIA,05031,AMALFI
3863,EMPRESA DE SERVICIOS PUBLICOS AGUAS DE BARRANCABERMEJA S.A.,900045408,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-73.782116461,7.054074558,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,4,2,1,6,68,SANTANDER,68081,BARRANCABERMEJA
4740,INSTITUTO MUNICIPAL DE VIVIENDA Y REFORMA URBANA DE ZARZAL,821001122,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,VIVIENDA CIUDAD Y TERRITORIO,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-76.050653363,4.35359875,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,1,0,0,2,0,76,VALLE DEL CAUCA,76895,ZARZAL
288,ALCALDIA DE CORRALES,891855748,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.845448448,5.82454582,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",2,4,0,0,6,0,15,BOYACÁ,15215,CORRALES
3897,EMPRESA DE SERVICIOS PUBLICOS CABRERANA DE SERVICIOS PUBLICOS S.A.,900253669,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-73.250348922,6.562543673,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,68,SANTANDER,68121,CABRERA
729,ALCALDIA DE LOS CORDOBAS,800096761,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.343055201,8.823307063,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",3,2,0,,5,,23,CÓRDOBA,23419,LOS CÓRDOBAS
509,ALCALDIA DE YACUANQUER,800099153,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-77.424675688,1.125547916,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",8,4,0,0,12,0,52,NARIÑO,52885,YACUANQUER
3047,CXAYU CE JXUT,900052148,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,-76.203315664,2.975771999,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,1,2,0,1,2,19,CAUCA,19821,TORIBÍO
6000,PERSONERIA DE SUSA,899999700,TERRITORIAL,MUNICIPAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,PERSONERÍA MUNICIPAL,-73.823925286,5.440092358,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,1,0,0,1,0,25,CUNDINAMARCA,25779,SUSA
5264,PERSONERIA DE IBAGUE,809000749,TERRITORIAL,MUNICIPAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,PERSONERÍA MUNICIPAL,-75.252590995,4.451921427,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",3,1,1,0,4,1,73,TOLIMA,73001,IBAGUÉ
143,ALCALDIA DE BOCHALEMA,890505662,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.659519092,7.608509339,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,2,3,2,3,5,54,NORTE DE SANTANDER,54099,BOCHALEMA
97,ALCALDIA DE ARACATACA,891780041,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.879722568,10.644908765,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",4,1,0,0,5,0,47,MAGDALENA,47053,ARACATACA
777,ALCALDIA DE MONGUI,891856555,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.832986642,5.697352228,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",3,2,0,,5,,15,BOYACÁ,15466,MONGUÍ
6169,TELEVISION REGIONAL DE ORIENTE LTDA,807000294,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,SOCIEDAD DE ECONOMÍA MIXTA,-72.488626408,8.112041811,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,4,2,1,6,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA
3599,HOSPITAL SAN NICOLAS DE TOLENTINO,806007343,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.408884758,8.886315511,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,13,BOLÍVAR,13549,PINILLOS
3183,HOSPITAL  SAN DIEGO  -CERETE,891080015,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.878423912,8.895667051,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,2,1,1,3,23,CÓRDOBA,23162,CERETÉ
2862,HOSPITAL SANTA MATILDE,860009555,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.289630496,4.75156751,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,1,1,1,2,25,CUNDINAMARCA,25430,MADRID
3701,SANTIAGO DE TUNJA,820003850,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.378018556,5.518472615,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,2,0,0,3,0,15,BOYACÁ,15001,TUNJA
4726,INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE DE AGUACHICA,800124833,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,ADSCRITAS,ESTABLECIMIENTO PÚBLICO,-73.6227405,8.248735219,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,1,0,0,2,0,20,CESAR,20011,AGUACHICA
496,ALCALDIA DE TAMINANGO,800024977,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-77.325253155,1.591661392,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",3,2,2,0,5,2,52,NARIÑO,52786,TAMINANGO
2964,CENTRO DE SALUD DEL MUNICIPIO DE SUTAMARCHAN,820003876,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.625987727,5.640030759,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,0,0,1,0,15,BOYACÁ,15776,SUTAMARCHÁN
4007,EMPRESA DE SERVICIOS PUBLICOS DE EL COLEGIO - EMPUCOL,808000463,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-74.426584776,4.556947085,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,2,2,1,4,25,CUNDINAMARCA,25245,EL COLEGIO
3557,HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,881862576,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-72.682397841,5.960498836,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,0,0,1,0,15,BOYACÁ,15757,SOCHA
3161,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DEL GUAMO,890701715,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.97657287,4.076501341,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,1,1,1,73,TOLIMA,73319,GUAMO
407,ALCALDIA DE IBAGUE,800113389,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.252590995,4.451921427,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",8,7,22,17,15,39,73,TOLIMA,73001,IBAGUÉ
3657,E.S.E. MARIA AUXILIADORA DE GARZON,813002940,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.571312425,2.172441496,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,41,HUILA,41298,GARZÓN
1832,CONCEJO DE GUADUAS,899999701,TERRITORIAL,MUNICIPAL,CORPORACIÓN POLÍTICO ADMINISTRATIVA,NO APLICA,NO APLICA,NO APLICA,CONCEJO MUNICIPAL,-74.640146507,5.173554764,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",3,1,0,0,4,0,25,CUNDINAMARCA,25320,GUADUAS
553,ALCALDIA DE EL PEÑON - CUNDINAMARCA,899999460,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.308305639,5.261728244,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",3,1,0,0,4,0,25,CUNDINAMARCA,25258,EL PEÑÓN
3621,HOSPITAL SANTA ANA DE PIJAO,890001824,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.683304171,4.30397934,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,0,0,1,0,63,QUINDÍO,63548,PIJAO
3368,HOSPITAL DEL PERPETUO SOCORRO DE VILLAVIEJA,813011566,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.13838292,3.287057875,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,1,0,0,1,0,41,HUILA,41872,VILLAVIEJA
166,ALCALDIA DE CABUYARO,892099232,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.952688956,4.315244759,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,3,0,,4,,50,META,50124,CABUYARO
871,ALCALDIA DE PIJIÑO DEL CARMEN,819000985,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.144765702,9.530748654,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",4,1,0,0,5,0,47,MAGDALENA,47545,PIJIÑO DEL CARMEN
48,ALCALDIA DE ABEJORRAL,890981195,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.438473525,5.803728154,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",4,3,0,,7,,05,ANTIOQUIA,05002,ABEJORRAL
